City,Year,Mean_Price,Sales_Count,National_CPIH,UK_Weighted_Mean_City_Price,City_CPIH_Proxy,Type
Gloucester,2019,212928.96714860128,8615.0,107.4138,262960.72180193075,86.97690413526426,historical
Gloucester,2020,222469.0332339698,7552.0,108.1375,280336.75094536995,85.81552365221825,historical
Gloucester,2021,237885.53971631476,8762.0,111.048,304692.59633479913,86.69955795509513,historical
Gloucester,2022,237903.76122,1960.0,121.6811,298861.9294341532,96.86209084641877,historical
Hereford,2015,231761.97014359583,11288.0,100.001,237414.11696454164,97.62026400389317,historical
Hereford,2016,235561.2950325373,12324.0,100.3471,245087.29754123618,96.44682962315673,historical
Hereford,2017,246156.81305888807,11961.0,103.0775,254455.54739836094,99.71576236989902,historical
Hereford,2018,258692.68355559523,11844.0,105.5975,261443.5149760542,104.48643430403688,historical
Hereford,2019,266285.3607003401,11436.0,107.4138,262960.72180193075,108.77184349508498,historical
Hereford,2020,280154.664380422,10214.0,108.1375,280336.75094536995,108.06726166752786,historical
Hereford,2021,312847.50041038234,13469.0,111.048,304692.59633479913,114.02012928268955,historical
Hereford,2022,311051.44771,2754.0,121.6811,298861.9294341532,126.64404056283249,historical
Kingston upon Hull,2015,109736.39528154905,13092.0,100.001,237414.11696454164,46.22197451800704,historical
Kingston upon Hull,2016,112521.85901141664,13299.0,100.3471,245087.29754123618,46.07028741056955,historical
Kingston upon Hull,2017,121491.8358043396,11273.0,103.0775,254455.54739836094,49.21517661203279,historical
Kingston upon Hull,2018,121184.5065933648,13350.0,105.5975,261443.5149760542,48.946637426309486,historical
Kingston upon Hull,2019,125926.83322094499,13323.0,107.4138,262960.72180193075,51.43840336891191,historical
Kingston upon Hull,2020,130600.10867664752,11502.0,108.1375,280336.75094536995,50.37787305587029,historical
Kingston upon Hull,2021,136338.590446288,12958.0,111.048,304692.59633479913,49.68984469594159,historical
Kingston upon Hull,2022,134916.58944,3125.0,121.6811,298861.9294341532,54.93104806754793,historical
Lancaster,2015,165911.75584558872,9580.0,100.001,237414.11696454164,69.8835507696144,historical
Lancaster,2016,173796.9748169935,9689.0,100.3471,245087.29754123618,71.1584100303037,historical
Lancaster,2017,176810.24016177034,9885.0,103.0775,254455.54739836094,71.6241312740674,historical
Lancaster,2018,177272.082969901,9799.0,105.5975,261443.5149760542,71.60050913149884,historical
Lancaster,2019,181084.1746919747,9571.0,107.4138,262960.72180193075,73.9689912251603,historical
Lancaster,2020,190770.397269562,8128.0,108.1375,280336.75094536995,73.58804639480672,historical
Lancaster,2021,212552.88393911353,9995.0,111.048,304692.59633479913,77.46684015168799,historical
Lancaster,2022,206354.95403,2284.0,121.6811,298861.9294341532,84.0170504298109,historical
Leeds,2015,183465.3387615655,47045.0,100.001,237414.11696454164,77.27728062706329,historical
Leeds,2016,192287.64208656357,50803.0,100.3471,245087.29754123618,78.72911996174797,historical
Leeds,2017,201610.50538621945,49202.0,103.0775,254455.54739836094,81.67048068483925,historical
Leeds,2018,209460.51668742212,48598.0,105.5975,261443.5149760542,84.6014746738924,historical
Leeds,2019,214739.2794458642,47662.0,107.4138,262960.72180193075,87.71637777871663,historical
Leeds,2020,228714.61136174487,40835.0,108.1375,280336.75094536995,88.22470190842158,historical
Leeds,2021,257035.30751902453,49239.0,111.048,304692.59633479913,93.67886575756843,historical
Leeds,2022,254950.31348,10326.0,121.6811,298861.9294341532,103.80256410820736,historical
Leicester,2015,150577.0663738161,13574.0,100.001,237414.11696454164,63.42443914864975,historical
Leicester,2016,160999.65675189116,14721.0,100.3471,245087.29754123618,65.91875147397003,historical
Leicester,2017,172604.24772061387,13277.0,103.0775,254455.54739836094,69.92032410505105,historical
Leicester,2018,185881.1374290686,13163.0,105.5975,261443.5149760542,75.07772151649608,historical
Leicester,2019,195457.20880474237,12131.0,107.4138,262960.72180193075,79.84006657437112,historical
Leicester,2020,203393.29615191693,9171.0,108.1375,280336.75094536995,78.45722149684913,historical
Leicester,2021,231155.34460046387,10650.0,111.048,304692.59633479913,84.2466768670237,historical
Leicester,2022,234391.94802,2597.0,121.6811,298861.9294341532,95.43226238355774,historical
Lichfield,2015,248845.6815267261,6729.0,100.001,237414.11696454164,104.81607966922518,historical
Lichfield,2016,249333.50998547004,7159.0,100.3471,245087.29754123618,102.08564422092638,historical
Lichfield,2017,268239.24332962313,7270.0,103.0775,254455.54739836094,108.66114292655948,historical
Lichfield,2018,276981.4258155295,7771.0,105.5975,261443.5149760542,111.87328978205586,historical
Lichfield,2019,288470.03550195706,7690.0,107.4138,262960.72180193075,117.8338060797512,historical
Lichfield,2020,299049.2087013375,6138.0,108.1375,280336.75094536995,115.35567026758747,historical
Lichfield,2021,332347.66214297764,8181.0,111.048,304692.59633479913,121.12714135364195,historical
Lichfield,2022,338801.76446,1694.0,121.6811,298861.9294341532,137.9425323910879,historical
Lincoln,2015,143547.21706626462,6832.0,100.001,237414.11696454164,60.46340224994903,historical
Lincoln,2016,152112.36058476334,6972.0,100.3471,245087.29754123618,62.27998926083517,historical
Lincoln,2017,159071.0690001009,6145.0,103.0775,254455.54739836094,64.43816329611495,historical
Lincoln,2018,163841.34987688306,6548.0,105.5975,261443.5149760542,66.17581218340332,historical
Lincoln,2019,172553.50622918288,6021.0,107.4138,262960.72180193075,70.48439660642929,historical
