City,Year,Mean_Price,Sales_Count,National_CPIH,UK_Weighted_Mean_City_Price,City_CPIH_Proxy,Type
Durham,2029,181404.17005914636,7507.0,134.9456250000003,379671.97451049025,67.79075014422875,forecast
Durham,2030,185469.32286639418,7507.0,137.59159523809558,390533.07824535377,63.83709265368151,forecast
Durham,2031,189534.475673642,7507.0,140.23756547619087,401394.1819802172,65.71126214484282,forecast
Durham,2032,193599.6284808889,7507.0,142.88353571428615,412255.2857150806,64.51499245193202,forecast
Durham,2033,197664.78128813673,7507.0,145.52950595238144,423116.3894499444,66.94286788531143,forecast
Durham,2034,201729.93409538455,7507.0,148.17547619047673,433977.4931848079,69.43524542146545,forecast
Durham,2035,205795.08690263238,7507.0,150.82144642857202,444838.5969196717,71.90407064468438,forecast
Ely,2023,374799.59552535415,1319.0,119.06980357142857,314505.3521013088,138.76870119256284,forecast
Ely,2024,388611.2235544063,1319.0,121.71577380952385,325366.4558361722,142.56828399021325,forecast
Ely,2025,402422.85158345476,1319.0,124.36174404761914,336227.5595710358,139.63270015144923,forecast
Ely,2026,416234.4796125032,1319.0,127.00771428571443,347088.66330589936,151.61183854335474,forecast
Ely,2027,430046.10764155537,1319.0,129.65368452380972,357949.7670407629,151.20955170911347,forecast
Ely,2028,443857.7356706038,1319.0,132.299654761905,368810.8707756267,156.94886939394527,forecast
Ely,2029,457669.36369965225,1319.0,134.9456250000003,379671.97451049025,158.90582230397615,forecast
Ely,2030,471480.9917287044,1319.0,137.59159523809558,390533.07824535377,165.7065194208472,forecast
Ely,2031,485292.61975775287,1319.0,140.23756547619087,401394.1819802172,162.0081471100378,forecast
Ely,2032,499104.2477868013,1319.0,142.88353571428615,412255.2857150806,166.69015459918495,forecast
Ely,2033,512915.8758158535,1319.0,145.52950595238144,423116.3894499444,185.55128230699862,forecast
Ely,2034,526727.5038449019,1319.0,148.17547619047673,433977.4931848079,174.3199685260174,forecast
Ely,2035,540539.1318739541,1319.0,150.82144642857202,444838.5969196717,178.5627217792938,forecast
Exeter,2023,329963.15556546673,1831.0,119.06980357142857,314505.3521013088,132.76397959790404,forecast
Exeter,2024,340224.148623582,1831.0,121.71577380952385,325366.4558361722,139.67585076215437,forecast
Exeter,2025,350485.1416816935,1831.0,124.36174404761914,336227.5595710358,124.63372778622748,forecast
Exeter,2026,360746.13473980874,1831.0,127.00771428571443,347088.66330589936,130.43320945600135,forecast
Exeter,2027,371007.127797924,1831.0,129.65368452380972,357949.7670407629,135.84134749871185,forecast
Exeter,2028,381268.1208560355,1831.0,132.299654761905,368810.8707756267,144.14827637143208,forecast
Exeter,2029,391529.11391415074,1831.0,134.9456250000003,379671.97451049025,134.94699100109915,forecast
Exeter,2030,401790.106972266,1831.0,137.59159523809558,390533.07824535377,140.5105294362427,forecast
Exeter,2031,412051.1000303775,1831.0,140.23756547619087,401394.1819802172,147.27936156883135,forecast
Exeter,2032,422312.09308849275,1831.0,142.88353571428615,412255.2857150806,148.22517878395394,forecast
Exeter,2033,432573.086146608,1831.0,145.52950595238144,423116.3894499444,147.17626252301127,forecast
Exeter,2034,442834.0792047195,1831.0,148.17547619047673,433977.4931848079,150.62813014729664,forecast
Exeter,2035,453095.07226283476,1831.0,150.82144642857202,444838.5969196717,147.7512326782867,forecast
Gloucester,2023,252297.09678722173,1960.0,119.06980357142857,314505.3521013088,94.98274839708755,forecast
Gloucester,2024,262146.9973717667,1960.0,121.71577380952385,325366.4558361722,97.4673044955856,forecast
Gloucester,2025,271996.8979563117,1960.0,124.36174404761914,336227.5595710358,101.12640316387996,forecast
Gloucester,2026,281846.7985408567,1960.0,127.00771428571443,347088.66330589936,101.88589906791036,forecast
Gloucester,2027,291696.6991254017,1960.0,129.65368452380972,357949.7670407629,106.71600133016715,forecast
Gloucester,2028,301546.59970994666,1960.0,132.299654761905,368810.8707756267,110.44712918039362,forecast
Gloucester,2029,311396.50029449165,1960.0,134.9456250000003,379671.97451049025,111.02807538287354,forecast
Gloucester,2030,321246.40087903664,1960.0,137.59159523809558,390533.07824535377,113.97140597968385,forecast
Gloucester,2031,331096.3014635816,1960.0,140.23756547619087,401394.1819802172,115.7966483481609,forecast
Gloucester,2032,340946.2020481266,1960.0,142.88353571428615,412255.2857150806,118.16871422326224,forecast
Gloucester,2033,350796.1026326716,1960.0,145.52950595238144,423116.3894499444,119.03319044973411,forecast
Gloucester,2034,360646.0032172166,1960.0,148.17547619047673,433977.4931848079,123.84892273014265,forecast
Gloucester,2035,370495.90380176157,1960.0,150.82144642857202,444838.5969196717,125.39704655152899,forecast
Hereford,2023,324119.874068439,2754.0,119.06980357142857,314505.3521013088,130.09861297853027,forecast
Hereford,2024,336632.2978894301,2754.0,121.71577380952385,325366.4558361722,131.48408035825017,forecast
Hereford,2025,349144.72171042487,2754.0,124.36174404761914,336227.5595710358,130.501487780373,forecast
Hereford,2026,361657.14553141594,2754.0,127.00771428571443,347088.66330589936,129.64509157203506,forecast
Hereford,2027,374169.56935241073,2754.0,129.65368452380972,357949.7670407629,131.60191762195666,forecast
Hereford,2028,386681.9931734018,2754.0,132.299654761905,368810.8707756267,142.91506756308527,forecast
Hereford,2029,399194.4169943966,2754.0,134.9456250000003,379671.97451049025,142.81192128597536,forecast
Hereford,2030,411706.84081538767,2754.0,137.59159523809558,390533.07824535377,146.74636927326105,forecast
Hereford,2031,424219.26463638246,2754.0,140.23756547619087,401394.1819802172,142.05377874498146,forecast
Hereford,2032,436731.68845737353,2754.0,142.88353571428615,412255.2857150806,154.64063579903132,forecast
Hereford,2033,449244.1122783683,2754.0,145.52950595238144,423116.3894499444,156.12013897506208,forecast
Hereford,2034,461756.5360993594,2754.0,148.17547619047673,433977.4931848079,153.74045636418475,forecast
Hereford,2035,474268.9599203542,2754.0,150.82144642857202,444838.5969196717,159.13527365191985,forecast
Kingston upon Hull,2023,141629.52703403402,3125.0,119.06980357142857,314505.3521013088,53.99047551364614,forecast
Kingston upon Hull,2024,145527.2908617491,3125.0,121.71577380952385,325366.4558361722,54.51374406178505,forecast
Kingston upon Hull,2025,149425.05468946323,3125.0,124.36174404761914,336227.5595710358,54.85803612295448,forecast
Kingston upon Hull,2026,153322.8185171783,3125.0,127.00771428571443,347088.66330589936,55.95898718024849,forecast
Kingston upon Hull,2027,157220.58234489243,3125.0,129.65368452380972,357949.7670407629,56.59326099691829,forecast
Kingston upon Hull,2028,161118.34617260657,3125.0,132.299654761905,368810.8707756267,58.010574924078654,forecast
Kingston upon Hull,2029,165016.11000032164,3125.0,134.9456250000003,379671.97451049025,60.71793629826861,forecast
Kingston upon Hull,2030,168913.87382803578,3125.0,137.59159523809558,390533.07824535377,55.90631046536489,forecast
Kingston upon Hull,2031,172811.63765575085,3125.0,140.23756547619087,401394.1819802172,60.04360297676901,forecast
Kingston upon Hull,2032,176709.401483465,3125.0,142.88353571428615,412255.2857150806,61.493620748091544,forecast
Kingston upon Hull,2033,180607.16531117912,3125.0,145.52950595238144,423116.3894499444,62.53498367885453,forecast
Kingston upon Hull,2034,184504.9291388942,3125.0,148.17547619047673,433977.4931848079,62.474227711258614,forecast
Kingston upon Hull,2035,188402.69296660833,3125.0,150.82144642857202,444838.5969196717,61.410082551179954,forecast
Lancaster,2023,213564.24524848536,2284.0,119.06980357142857,314505.3521013088,81.57877223026316,forecast
Lancaster,2024,219785.3702002354,2284.0,121.71577380952385,325366.4558361722,86.03543792560578,forecast
Lancaster,2025,226006.49515198357,2284.0,124.36174404761914,336227.5595710358,80.20504067815159,forecast
Lancaster,2026,232227.6201037336,2284.0,127.00771428571443,347088.66330589936,86.88591289219609,forecast
Lancaster,2027,238448.7450554818,2284.0,129.65368452380972,357949.7670407629,85.6431608712677,forecast
Lancaster,2028,244669.87000723183,2284.0,132.299654761905,368810.8707756267,87.63236929457247,forecast
Lancaster,2029,250890.99495898,2284.0,134.9456250000003,379671.97451049025,86.84718912668619,forecast
Lancaster,2030,257112.11991073005,2284.0,137.59159523809558,390533.07824535377,89.84614280211099,forecast
Lancaster,2031,263333.2448624782,2284.0,140.23756547619087,401394.1819802172,94.87460758042353,forecast
Lancaster,2032,269554.36981422827,2284.0,142.88353571428615,412255.2857150806,94.71211892333295,forecast
Lancaster,2033,275775.49476597644,2284.0,145.52950595238144,423116.3894499444,98.67935540923523,forecast
Lancaster,2034,281996.6197177265,2284.0,148.17547619047673,433977.4931848079,98.88506381031247,forecast
Lancaster,2035,288217.74466947466,2284.0,150.82144642857202,444838.5969196717,98.68961986460485,forecast
Leeds,2023,266571.73742371425,10326.0,119.06980357142857,314505.3521013088,105.51877643309209,forecast
Leeds,2024,277413.6925531924,10326.0,121.71577380952385,325366.4558361722,104.93422621465403,forecast
Leeds,2025,288255.64768267423,10326.0,124.36174404761914,336227.5595710358,108.80045477963374,forecast
Leeds,2026,299097.6028121561,10326.0,127.00771428571443,347088.66330589936,108.66503499843263,forecast
Leeds,2027,309939.5579416342,10326.0,129.65368452380972,357949.7670407629,112.4392022704394,forecast
Leeds,2028,320781.51307111606,10326.0,132.299654761905,368810.8707756267,113.23244388638763,forecast
Leeds,2029,331623.4682005979,10326.0,134.9456250000003,379671.97451049025,120.47606021360735,forecast
Leeds,2030,342465.42333007604,10326.0,137.59159523809558,390533.07824535377,117.55096547853887,forecast
Leeds,2031,353307.3784595579,10326.0,140.23756547619087,401394.1819802172,125.49915895508957,forecast
Leeds,2032,364149.33358903974,10326.0,142.88353571428615,412255.2857150806,125.70801305970343,forecast
Leeds,2033,374991.28871851787,10326.0,145.52950595238144,423116.3894499444,132.06399475002604,forecast
Leeds,2034,385833.2438479997,10326.0,148.17547619047673,433977.4931848079,133.71630758133145,forecast
Leeds,2035,396675.1989774816,10326.0,150.82144642857202,444838.5969196717,139.29029221519107,forecast
Leicester,2023,247491.01470133662,2597.0,119.06980357142857,314505.3521013088,95.62790242974559,forecast
Leicester,2024,259865.1316946186,2597.0,121.71577380952385,325366.4558361722,93.06215551455651,forecast
Leicester,2025,272239.2486879043,2597.0,124.36174404761914,336227.5595710358,100.51738537260886,forecast
Leicester,2026,284613.3656811863,2597.0,127.00771428571443,347088.66330589936,101.05235321769071,forecast
Leicester,2027,296987.4826744683,2597.0,129.65368452380972,357949.7670407629,106.2041064555142,forecast
Leicester,2028,309361.5996677503,2597.0,132.299654761905,368810.8707756267,114.96383358062772,forecast
Leicester,2029,321735.7166610323,2597.0,134.9456250000003,379671.97451049025,116.0366738619202,forecast
Leicester,2030,334109.8336543143,2597.0,137.59159523809558,390533.07824535377,115.86745960163661,forecast
