nomis_dataset,DATE,DATE_NAME,SEX,SEX_NAME,PAY,PAY_NAME,ITEM,ITEM_NAME,MEASURES,MEASURES_NAME,GEOGRAPHY_NAME,OBS_VALUE,Source_Geography_Count,GEOGRAPHY_CODE,GEOGRAPHY
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Kingston upon Hull,3.5,1,E06000010,Kingston upon Hull
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lancaster,523.1,1,E07000121,Lancaster
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lancaster,4.9,1,E07000121,Lancaster
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Leeds,527.9,1,E08000035,Leeds
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Leeds,2.5,1,E08000035,Leeds
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Leicester,433.0,1,E06000016,Leicester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Leicester,3.2,1,E06000016,Leicester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lichfield,660.5,1,E07000194,Lichfield
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lichfield,7.9,1,E07000194,Lichfield
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lincoln,448.4,1,E07000138,Lincoln
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lincoln,7.3,1,E07000138,Lincoln
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Liverpool,496.6,1,E08000012,Liverpool
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Liverpool,2.9,1,E08000012,Liverpool
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,London,1034.1,1,E09000001,London
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,London,20.0,1,E09000001,London
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Manchester,471.5,1,E08000003,Manchester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Manchester,3.0,1,E08000003,Manchester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Milton Keynes,556.0,1,E06000042,Milton Keynes
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Milton Keynes,4.4,1,E06000042,Milton Keynes
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Newcastle upon Tyne,508.8,1,E08000021,Newcastle upon Tyne
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Newcastle upon Tyne,3.5,1,E08000021,Newcastle upon Tyne
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Newport,471.2,1,W06000022,Newport
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Newport,5.5,1,W06000022,Newport
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Norwich,460.0,1,E07000148,Norwich
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Norwich,6.1,1,E07000148,Norwich
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Nottingham,448.2,1,E06000018,Nottingham
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Nottingham,4.0,1,E06000018,Nottingham
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Oxford,589.1,1,E07000178,Oxford
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Oxford,3.6,1,E07000178,Oxford
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Perth,527.8,1,S12000024,Perth
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Perth,5.8,1,S12000024,Perth
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Peterborough,466.3,1,E06000031,Peterborough
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Peterborough,3.8,1,E06000031,Peterborough
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Plymouth,481.9,1,E06000026,Plymouth
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Plymouth,4.0,1,E06000026,Plymouth
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Portsmouth,510.2,1,E06000044,Portsmouth
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Portsmouth,4.9,1,E06000044,Portsmouth
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Preston,479.1,1,E07000123,Preston
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Preston,6.8,1,E07000123,Preston
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Ripon,543.8,1,E07000165,Ripon
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Ripon,7.3,1,E07000165,Ripon
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Salford,479.1,1,E08000006,Salford
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Salford,4.2,1,E08000006,Salford
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Salisbury,519.8,1,E06000054,Salisbury
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Salisbury,3.2,1,E06000054,Salisbury
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Sheffield,504.3,1,E08000019,Sheffield
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Sheffield,2.7,1,E08000019,Sheffield
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Southampton,498.3,1,E06000045,Southampton
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Southampton,4.0,1,E06000045,Southampton
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Southend-on-Sea,561.9,1,E06000033,Southend-on-Sea
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Southend-on-Sea,5.6,1,E06000033,Southend-on-Sea
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Albans,767.3,1,E07000240,St Albans
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Albans,8.0,1,E07000240,St Albans
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Asaph,471.7,1,W06000004,St Asaph
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Asaph,7.7,1,W06000004,St Asaph
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Davids,456.7,1,W06000009,St Davids
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Davids,8.9,1,W06000009,St Davids
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Stirling,574.6,1,S12000030,Stirling
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Stirling,8.2,1,S12000030,Stirling
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Stoke on Trent,445.9,1,E06000021,Stoke on Trent
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Stoke on Trent,3.9,1,E06000021,Stoke on Trent
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Sunderland,484.6,1,E08000024,Sunderland
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Sunderland,4.4,1,E08000024,Sunderland
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Swansea,473.7,1,W06000011,Swansea
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Swansea,3.9,1,W06000011,Swansea
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Truro,467.6,1,E06000052,Truro
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Truro,3.3,1,E06000052,Truro
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wakefield,479.8,1,E08000036,Wakefield
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wakefield,3.1,1,E08000036,Wakefield
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wells,488.8,4,E07000187|E07000188|E07000189|E07000190,Wells
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wells,6.324999999999999,4,E07000187|E07000188|E07000189|E07000190,Wells
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Westminster,781.8,1,E09000033,Westminster
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Westminster,6.1,1,E09000033,Westminster
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Winchester,665.9,1,E07000094,Winchester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Winchester,8.1,1,E07000094,Winchester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wolverhampton,442.3,1,E08000031,Wolverhampton
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wolverhampton,4.2,1,E08000031,Wolverhampton
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Worcester,546.7,1,E07000237,Worcester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Worcester,6.3,1,E07000237,Worcester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wrexham,500.2,1,W06000006,Wrexham
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wrexham,5.2,1,W06000006,Wrexham
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,York,508.1,1,E06000014,York
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,York,4.8,1,E06000014,York
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Aberdeen,546.3,1,S12000033,Aberdeen
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Aberdeen,3.9,1,S12000033,Aberdeen
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bangor,431.2,1,W06000002,Bangor
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bangor,6.7,1,W06000002,Bangor
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bath,544.2,1,E06000022,Bath
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bath,5.8,1,E06000022,Bath
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Birmingham,523.1,1,E08000025,Birmingham
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Birmingham,2.4,1,E08000025,Birmingham
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bradford,475.7,1,E08000032,Bradford
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bradford,2.8,1,E08000032,Bradford
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Brighton and Hove,577.9,1,E06000043,Brighton and Hove
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Brighton and Hove,4.5,1,E06000043,Brighton and Hove
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bristol,539.5,1,E06000023,Bristol
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bristol,2.7,1,E06000023,Bristol
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Cambridge,595.6,1,E07000008,Cambridge
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Cambridge,4.2,1,E07000008,Cambridge
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Canterbury,555.8,1,E07000106,Canterbury
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Canterbury,7.3,1,E07000106,Canterbury
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Cardiff,539.2,1,W06000015,Cardiff
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Cardiff,3.6,1,W06000015,Cardiff
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Carlisle,459.9,1,E07000028,Carlisle
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Carlisle,4.6,1,E07000028,Carlisle
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chelmsford,595.0,1,E07000070,Chelmsford
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chelmsford,5.3,1,E07000070,Chelmsford
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chester,554.8,1,E06000050,Chester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chester,3.8,1,E06000050,Chester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chichester,583.3,1,E07000225,Chichester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chichester,6.8,1,E07000225,Chichester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Colchester,581.3,1,E07000071,Colchester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Colchester,4.1,1,E07000071,Colchester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Coventry,535.8,1,E08000026,Coventry
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Coventry,4.1,1,E08000026,Coventry
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Derby,546.2,1,E06000015,Derby
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Derby,4.8,1,E06000015,Derby
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Doncaster,480.0,1,E08000017,Doncaster
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Doncaster,4.5,1,E08000017,Doncaster
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Dundee,523.3,1,S12000042,Dundee
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Dundee,4.9,1,S12000042,Dundee
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Durham,504.4,1,E06000047,Durham
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Durham,3.0,1,E06000047,Durham
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Edinburgh,583.8,1,S12000036,Edinburgh
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Edinburgh,3.0,1,S12000036,Edinburgh
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Ely,605.2,1,E07000009,Ely
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Ely,7.8,1,E07000009,Ely
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Exeter,507.0,1,E07000041,Exeter
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Exeter,5.5,1,E07000041,Exeter
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Glasgow,519.7,1,S12000046,Glasgow
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Glasgow,2.4,1,S12000046,Glasgow
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Gloucester,502.0,1,E07000081,Gloucester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Gloucester,3.6,1,E07000081,Gloucester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Hereford,465.7,1,E06000019,Hereford
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Hereford,4.3,1,E06000019,Hereford
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Inverness,544.5,1,S12000017,Inverness
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Inverness,4.1,1,S12000017,Inverness
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Kingston upon Hull,447.8,1,E06000010,Kingston upon Hull
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Kingston upon Hull,3.4,1,E06000010,Kingston upon Hull
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lancaster,512.3,1,E07000121,Lancaster
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lancaster,5.5,1,E07000121,Lancaster
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Leeds,536.6,1,E08000035,Leeds
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Leeds,2.2,1,E08000035,Leeds
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Leicester,439.6,1,E06000016,Leicester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Leicester,3.7,1,E06000016,Leicester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lichfield,612.1,1,E07000194,Lichfield
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lichfield,6.4,1,E07000194,Lichfield
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lincoln,452.2,1,E07000138,Lincoln
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lincoln,6.2,1,E07000138,Lincoln
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Liverpool,509.7,1,E08000012,Liverpool
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Liverpool,2.8,1,E08000012,Liverpool
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Manchester,478.6,1,E08000003,Manchester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Manchester,2.4,1,E08000003,Manchester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Milton Keynes,576.2,1,E06000042,Milton Keynes
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Milton Keynes,4.6,1,E06000042,Milton Keynes
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Newcastle upon Tyne,532.8,1,E08000021,Newcastle upon Tyne
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Newcastle upon Tyne,4.2,1,E08000021,Newcastle upon Tyne
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Newport,482.0,1,W06000022,Newport
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Newport,5.3,1,W06000022,Newport
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Norwich,494.9,1,E07000148,Norwich
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Norwich,4.9,1,E07000148,Norwich
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Nottingham,452.5,1,E06000018,Nottingham
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Nottingham,3.8,1,E06000018,Nottingham
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Oxford,631.6,1,E07000178,Oxford
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Oxford,4.5,1,E07000178,Oxford
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Perth,551.3,1,S12000024,Perth
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Perth,5.1,1,S12000024,Perth
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Peterborough,460.0,1,E06000031,Peterborough
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Peterborough,2.6,1,E06000031,Peterborough
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Plymouth,512.8,1,E06000026,Plymouth
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Plymouth,4.0,1,E06000026,Plymouth
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Portsmouth,503.1,1,E06000044,Portsmouth
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Portsmouth,4.3,1,E06000044,Portsmouth
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Preston,459.8,1,E07000123,Preston
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Preston,6.0,1,E07000123,Preston
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Ripon,536.8,1,E07000165,Ripon
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Ripon,8.5,1,E07000165,Ripon
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Salford,489.3,1,E08000006,Salford
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Salford,3.8,1,E08000006,Salford
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Salisbury,553.3,1,E06000054,Salisbury
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Salisbury,2.7,1,E06000054,Salisbury
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Sheffield,524.0,1,E08000019,Sheffield
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Sheffield,2.9,1,E08000019,Sheffield
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Southampton,521.0,1,E06000045,Southampton
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Southampton,4.2,1,E06000045,Southampton
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Southend-on-Sea,573.6,1,E06000033,Southend-on-Sea
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Southend-on-Sea,5.7,1,E06000033,Southend-on-Sea
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Albans,761.9,1,E07000240,St Albans
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Albans,6.4,1,E07000240,St Albans
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Asaph,469.7,1,W06000004,St Asaph
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Asaph,7.6,1,W06000004,St Asaph
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Davids,458.0,1,W06000009,St Davids
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Davids,8.6,1,W06000009,St Davids
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Stirling,596.2,1,S12000030,Stirling
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Stirling,7.2,1,S12000030,Stirling
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Stoke on Trent,465.5,1,E06000021,Stoke on Trent
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Stoke on Trent,2.9,1,E06000021,Stoke on Trent
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Sunderland,485.8,1,E08000024,Sunderland
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Sunderland,3.4,1,E08000024,Sunderland
